,site_name,lat,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,sampling_interval,predator_average_length,frequency
4450,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mytilopsis_leucopheata,NA,NA,NA,NA
4451,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,mytilopsis_leucopheata,NA,NA,NA,NA
4452,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,4,NA,NA,NA
4453,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,5.5,NA,NA,NA
4454,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,gastropoda,1.9,NA,NA,NA
4455,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,NA,NA,NA,NA
4456,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,0.1,NA,NA,NA
4457,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,hydroids,NA,NA,NA,NA
4458,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,0.5,NA,NA,NA
4459,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,0.1,NA,NA,NA
4460,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,foraminifera,NA,NA,NA,NA
4461,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vertebrata,NA,NA,NA,NA
4462,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vertebrata,NA,NA,NA,NA
4463,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vertebrata,NA,NA,NA,NA
4464,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,fish_remains,NA,NA,NA,NA
4465,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,fish_remains,8.4,NA,NA,NA
4466,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,fish_remains,NA,NA,NA,NA
4467,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,algae_filamentous,NA,NA,NA,NA
4468,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,algae_filamentous,NA,NA,NA,NA
4469,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,algae_filamentous,0.3,NA,NA,NA
4470,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vascular_plants,NA,NA,NA,NA
4471,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vascular_plants,4.5,NA,NA,NA
4472,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,vascular_plants,0.6,NA,NA,NA
4473,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,organic_mat_undet,26.5,NA,NA,NA
4474,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,organic_mat_undet,20.6,NA,NA,NA
4475,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,organic_mat_undet,19,NA,NA,NA
4476,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,detritus,0.5,NA,NA,NA
4477,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,detritus,6.7,NA,NA,NA
4478,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,detritus,19.2,NA,NA,NA
4479,"Lake Pontchartrain, Louisiana",NA,NA,40,99,mm,standard length,NA,Leiostomus xanthurus,18,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,sand,1.5,NA,NA,NA
4480,"Lake Pontchartrain, Louisiana",NA,NA,100,149,mm,standard length,NA,Leiostomus xanthurus,28,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,sand,8.4,NA,NA,NA
4481,"Lake Pontchartrain, Louisiana",NA,NA,150,203,mm,standard length,NA,Leiostomus xanthurus,20,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl9,NA,sand,0.6,NA,NA,NA
4482,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,coleoptera,9.6,NA,NA,NA
4486,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,bivalvia,3.5,NA,NA,NA
4490,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,gastropoda,3.2,NA,NA,NA
4494,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,shrimp,10.4,NA,NA,NA
4498,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,amphipoda,4.9,NA,NA,NA
4502,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,nematodes,NA,NA,NA,NA
4506,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,tilapians,14.3,NA,NA,NA
4510,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,clarias_sp,9.4,NA,NA,NA
4514,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,parts_of_fishes,36,NA,NA,NA
4518,"Sharkia Province, Egypt",NA,NA,15,70,mm,total,NA,Bagrus bayadi,492,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,vegetable_mat,8.7,NA,NA,NA
4548,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,diptera,8,NA,NA,NA
4552,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,coleoptera,10.6,NA,NA,NA
4556,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,odonata,4,NA,NA,NA
4560,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,bivalvia,12.1,NA,NA,NA
4564,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,shrimps,12,NA,NA,NA
4568,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,amphipoda,NA,NA,NA,NA
4572,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,cephalopods,7.2,NA,NA,NA
4576,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,tilapians,26.8,NA,NA,NA
4580,"Sharkia Province, Egypt",NA,NA,21,75,mm,total,NA,Bagrus docmac,332,9/1/2011,11/1/2012,Channel,NA,numerical abundance,NA,Drawnay & Elnager,2015,Journal of Aquatic Resource Development,"El-Drawany, M. A., & Elnagar, W. G. (2015). Growth, food and feeding habits of Bagrus bayad and Bagrus docmac inhibiting Muess channel, Sharkia province, Egypt. Journal of Aquaculture Research & Development, 6(7), 1.",tbl 9,no note on frequency of collection,parts_of_fishes,13.2,NA,NA,NA
