,site_name,lat.x,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,prey_stage,sampling_interval,predator_average_length,frequency,lon,lat.y
2726,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,35,52,mm,total,NA,Notropis sabinae,11,2-Mar,2-Mar,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2727,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,30,55,mm,total,NA,Notropis sabinae,24,2-Apr,2-Apr,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2728,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,35,65,mm,total,NA,Notropis sabinae,49,2-May,2-May,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2729,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,20,55,mm,total,NA,Notropis sabinae,25,2-Jun,2-Jun,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2730,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,20,60,mm,total,NA,Notropis sabinae,32,2-Jul,2-Jul,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,0.6,unknown,monthly,NA,NA,-94.6517754,31.62399
2731,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,18,55,mm,total,NA,Notropis sabinae,28,2-Aug,2-Aug,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2732,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,22,52,mm,total,NA,Notropis sabinae,25,2-Sep,2-Sep,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2733,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,30,52,mm,total,NA,Notropis sabinae,36,2-Oct,2-Oct,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",collembola,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2734,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,25,55,mm,total,NA,Notropis sabinae,10,1-Nov,1-Nov,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2735,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,25,50,mm,total,NA,Notropis sabinae,17,1-Dec,1-Dec,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2736,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,50,55,mm,total,NA,Notropis sabinae,12,2-Jan,2-Jan,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,1.6,unknown,monthly,NA,NA,-94.6517754,31.62399
2737,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,30,55,mm,total,NA,Notropis sabinae,40,2-Feb,2-Feb,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,0.1,unknown,monthly,NA,NA,-94.6517754,31.62399
2738,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,35,52,mm,total,NA,Notropis sabinae,11,2-Mar,2-Mar,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2739,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,30,55,mm,total,NA,Notropis sabinae,24,2-Apr,2-Apr,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2740,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,35,65,mm,total,NA,Notropis sabinae,49,2-May,2-May,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2741,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,20,55,mm,total,NA,Notropis sabinae,25,2-Jun,2-Jun,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,0.1,unknown,monthly,NA,NA,-94.6517754,31.62399
2742,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,20,60,mm,total,NA,Notropis sabinae,32,2-Jul,2-Jul,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2743,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,18,55,mm,total,NA,Notropis sabinae,28,2-Aug,2-Aug,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2744,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,22,52,mm,total,NA,Notropis sabinae,25,2-Sep,2-Sep,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2745,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,30,52,mm,total,NA,Notropis sabinae,36,2-Oct,2-Oct,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",crustacean,1.7,unknown,monthly,NA,NA,-94.6517754,31.62399
2746,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,25,55,mm,total,NA,Notropis sabinae,10,1-Nov,1-Nov,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",hydracarina,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2747,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,25,50,mm,total,NA,Notropis sabinae,17,1-Dec,1-Dec,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",hydracarina,—,unknown,monthly,NA,NA,-94.6517754,31.62399
2748,"Banita and LaNana Creek, Nacogdoches County, Texas",NA,NA,50,55,mm,total,NA,Notropis sabinae,12,2-Jan,2-Jan,lotic,run,abundance,percent,Williams,2006.00,American Midland Naturalist,"Williams, C. S., & Bonner, T. H. (2006). Habitat associations, life history and diet of the Sabine shiner Notropis sabinae in an east Texas drainage. The American midland naturalist, 155(1), 84-103.",tbl6,"depth and velocity are available in figures and tables, but only for individual sites. Diet data aggregated for all sites. Length estimated from  Fig3 visually via histogram.",hydracarina,—,unknown,monthly,NA,NA,-94.6517754,31.62399
