"","site_name","type_of_fish","measurement_type_number_weight_other","measurement_units_total_percent_other","sample_size","start_date","end_date","sampling_interval","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage","fish_id"
"319","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nematoda",NA,"unknown","5"
"320","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nematoda","0","unknown","2"
"321","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nematoda",NA,"unknown","10"
"322","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nematoda","0","unknown","3"
"323","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nematoda",NA,"unknown","1"
"324","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nematoda",NA,"unknown","6"
"325","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nematoda",NA,"unknown","12"
"326","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nematoda",NA,"unknown","4"
"327","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nematoda","0","unknown","11"
"328","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"oligochaeta",NA,"unknown","7"
"329","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"oligochaeta",NA,"unknown","8"
"330","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"oligochaeta",NA,"unknown","9"
"331","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"oligochaeta",NA,"unknown","5"
"332","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"oligochaeta",NA,"unknown","2"
"333","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"oligochaeta",NA,"unknown","10"
"334","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"oligochaeta","0","unknown","3"
"335","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"oligochaeta",NA,"unknown","1"
"336","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"oligochaeta",NA,"unknown","6"
"337","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"oligochaeta",NA,"unknown","12"
"338","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"oligochaeta",NA,"unknown","4"
"339","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"oligochaeta","0","unknown","11"
"340","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"decanoda",NA,"unknown","7"
"341","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"decanoda",NA,"unknown","8"
"342","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"decanoda",NA,"unknown","9"
"343","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"decanoda",NA,"unknown","5"
"344","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"decanoda",NA,"unknown","2"
"345","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"decanoda",NA,"unknown","10"
"346","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"decanoda","0","unknown","3"
"347","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"decanoda","0","unknown","1"
"348","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"decanoda",NA,"unknown","6"
"349","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"decanoda",NA,"unknown","12"
"350","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"decanoda",NA,"unknown","4"
"351","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"decanoda",NA,"unknown","11"
"352","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"copepoda_copepodids","24","unknown","4"
"353","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"copepoda_copepodids","126.5","unknown","3"
"354","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"copepoda_copepodids","169.1","unknown","1"
"355","Lake  Koronia, Greece","Alburnus alburnus","number","total","131","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","4",NA,"copepoda_copepodids","329.1","unknown","2"
"356","Lake  Koronia, Greece","Alburnus alburnus","number","total","95","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","5",NA,"copepoda_copepodids","520.20000000000005","unknown","5"
"357","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","1",NA,"nauplii","0","unknown","4"
"358","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","2",NA,"nauplii","0.5","unknown","3"
"359","Lake  Koronia, Greece","Alburnus alburnus","number","total","105","2/1/1987","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl4","averaged over months for size classes","3",NA,"nauplii","0.3","unknown","1"
